"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","Class","meanExprs","NumTx","gencodeTx","passExprsCut","logFC","AveExpr","t","P.Value","adj.P.Val","B","region","type"
"e9965841",362,"ENSG00000132872.11","ENSG00000132872","protein_coding","SYT4",6860,"InGen",29.8736598028732,1,"ENST00000591820.1",TRUE,-0.126564456730752,2.88973834674461,-3.98093619774757,8.53357876698826e-05,0.0783160364672235,1.04352598265294,"HIPPO","exon"
"e9984531",192,"ENSG00000265681.7","ENSG00000265681","protein_coding","RPL17",6139,"InGen",72.5874027382139,0,"character(0)",TRUE,0.0631662103636833,3.3655708299053,4.04509566916906,6.58925332579689e-05,0.0710153712449908,1.2504711141498,"HIPPO","exon"
"e9985151",386,"ENSG00000265681.7","ENSG00000265681","protein_coding","RPL17",6139,"InGen",36.7220564360475,1,"ENST00000582588.1",TRUE,0.0604261625045803,3.39559435098101,3.90637038297095,0.000114767440564411,0.0903821934659426,0.731779563553707,"HIPPO","exon"
"e9985261",190,"ENSG00000265681.7","ENSG00000265681","protein_coding","RPL17",6139,"InGen",73.3356306892948,1,"ENST00000581091.1",TRUE,0.0634869793229378,3.36521952662827,4.06733893039673,6.01960033482403e-05,0.0671669780485821,1.33486080161875,"HIPPO","exon"
"e9985281",175,"ENSG00000265681.7","ENSG00000265681","protein_coding","RPL17",6139,"InGen",79.0231758766087,1,"ENST00000581741.1",TRUE,0.0635027066869347,3.35297319025539,4.06696916452287,6.02867489336921e-05,0.0671669780485821,1.33422247747286,"HIPPO","exon"
"e10027751",117,"ENSG00000134444.13","ENSG00000134444","protein_coding","KIAA1468",57614,"InGen",3.58301040224253,1,"ENST00000587198.1",TRUE,0.19637218984998,-1.53551296469482,3.89526200541028,0.000119900715916637,0.0914434338853226,0.930920968163338,"HIPPO","exon"
"e10237251",281,"ENSG00000183401.11","ENSG00000183401","protein_coding","CCDC159",126075,"InGen",1.13180292832039,1,"ENST00000589186.5",TRUE,-0.325533686998403,-1.23417700392317,-5.43164582588055,1.1210025405614e-07,0.00740950917572437,7.08421016439845,"HIPPO","exon"
"e10237281",505,"ENSG00000183401.11","ENSG00000183401","protein_coding","CCDC159",126075,"InGen",0.860639134340538,1,"ENST00000587100.1",TRUE,-0.275045305036816,-0.777458967816306,-4.83383971949534,2.09976128093857e-06,0.0200806401603313,4.58429828433755,"HIPPO","exon"
"e10237301",242,"ENSG00000183401.11","ENSG00000183401","protein_coding","CCDC159",126075,"InGen",1.2287320083875,1,"ENST00000588790.5",TRUE,-0.300770251245891,-1.3217273001693,-4.79777840583714,2.48426265268858e-06,0.0210137136824738,4.32582996754837,"HIPPO","exon"
"e10237461",61,"ENSG00000183401.11","ENSG00000183401","protein_coding","CCDC159",126075,"InGen",8.76722840932025,1,"ENST00000590919.5",TRUE,-0.1885559241198,-0.773143611165534,-3.9380679119415,0.000101240445488176,0.0841724100482961,1.12618252005902,"HIPPO","exon"
"e10264341",204,"ENSG00000179218.13","ENSG00000179218","protein_coding","CALR",811,"InGen",53.4824315270876,3,"c(""ENST00000587486.6""; ""ENST00000316448.9""; ""ENST00000590325.1"")",TRUE,-0.125846087888311,3.42716833401449,-4.33817770988759,1.93906950512178e-05,0.0454468613695255,2.39381919526168,"HIPPO","exon"
"e10264351",95,"ENSG00000179218.13","ENSG00000179218","protein_coding","CALR",811,"InGen",66.252960615781,3,"c(""ENST00000587486.6""; ""ENST00000316448.9""; ""ENST00000588454.5"")",TRUE,-0.120637303121723,2.62741955184025,-4.32902526105278,2.01666388081307e-05,0.0458887122379014,2.40585597663133,"HIPPO","exon"
"e10264401",210,"ENSG00000179218.13","ENSG00000179218","protein_coding","CALR",811,"InGen",54.9141335386332,2,"c(""ENST00000316448.9""; ""ENST00000588454.5"")",TRUE,-0.11209928579704,3.46631483676743,-4.49751812555242,9.69002259660297e-06,0.034620704787645,3.04356189749494,"HIPPO","exon"
"e10264411",114,"ENSG00000179218.13","ENSG00000179218","protein_coding","CALR",811,"InGen",71.6519647104188,3,"c(""ENST00000316448.9""; ""ENST00000588454.5""; ""ENST00000586760.1"")",TRUE,-0.123711859297762,2.98866285526968,-4.40101740125706,1.47849450485241e-05,0.0401606702888962,2.67395512094578,"HIPPO","exon"
"e10264481",318,"ENSG00000179218.13","ENSG00000179218","protein_coding","CALR",811,"InGen",38.5710057024907,1,"ENST00000590325.1",TRUE,-0.114554468120443,3.55077513950905,-4.66136795215968,4.65065503583476e-06,0.0256162600843952,3.73144352406184,"HIPPO","exon"
"e10264551",56,"ENSG00000179218.13","ENSG00000179218","protein_coding","CALR",811,"InGen",77.293751166214,1,"ENST00000586760.1",TRUE,-0.124751922632255,2.10587818253298,-4.41373529317672,1.39900418726563e-05,0.0382635363860941,2.77778889342494,"HIPPO","exon"
"e10269471",161,"ENSG00000141837.19","ENSG00000141837","protein_coding","CACNA1A",773,"InGen",9.79367109535486,20,"c(""ENST00000614285.4""; ""ENST00000360228.10""; ""ENST00000637769.1""; ""ENST00000635895.1""; ""ENST00000638009.1""; ""ENST00000637736.1""; ""ENST00000636389.1""; ""ENST00000637432.1""; ""ENST00000638029.1""; ""ENST00000635727.1""; ""ENST00000636012.1""; ""ENST00000573710.7""; ""ENST00000637276.1""; ""ENST00000637927.1""; ""ENST00000636549.1""; ""ENST00000635742.1""; ""ENST00000637004.1""; ""ENST00000637692.1""; ""ENST00000635917.1""; ""ENST00000636816.1"")",TRUE,0.150488198325708,0.202801911073405,4.07793222553609,5.76507787501628e-05,0.0667358747958281,1.58934667415579,"HIPPO","exon"
"e10287621",1188,"ENSG00000123136.14","ENSG00000123136","protein_coding","DDX39A",10212,"InGen",0.844569527502314,1,"ENST00000587730.5",TRUE,-0.149014560047243,-0.414445870412837,-3.94591475094733,9.81332873913291e-05,0.0833817883581057,1.14860115927214,"HIPPO","exon"
"e10287811",593,"ENSG00000123136.14","ENSG00000123136","protein_coding","DDX39A",10212,"InGen",1.5725153565553,2,"c(""ENST00000589318.5""; ""ENST00000592391.5"")",TRUE,-0.15452427355252,-0.525497323745479,-3.99529931039765,8.0559711042155e-05,0.0749967415122792,1.32761409488123,"HIPPO","exon"
"e10413111",690,"ENSG00000153902.13","ENSG00000153902","protein_coding","LGI4",163175,"InGen",5.20584060958132,2,"c(""ENST00000310123.7""; ""ENST00000392225.7"")",TRUE,0.156643529990998,1.56072461626697,4.38240958604324,1.6026389757472e-05,0.0420913491999174,2.68097557128399,"HIPPO","exon"
"e10413131",72,"ENSG00000153902.13","ENSG00000153902","protein_coding","LGI4",163175,"InGen",15.7528616709606,6,"c(""ENST00000310123.7""; ""ENST00000392225.7""; ""ENST00000493050.5""; ""ENST00000591840.5""; ""ENST00000591633.2""; ""ENST00000592346.1"")",TRUE,0.177814342625647,-0.161541288295954,4.26911553622753,2.60291879165346e-05,0.0504428245738963,2.3344321039864,"HIPPO","exon"
"e10413501",320,"ENSG00000153902.13","ENSG00000153902","protein_coding","LGI4",163175,"InGen",3.97698870855195,1,"ENST00000593248.5",TRUE,0.16969804336889,-0.00913821390340651,4.15386894581593,4.21851979106231e-05,0.0584962669335267,1.88981246942462,"HIPPO","exon"
"e10413631",412,"ENSG00000153902.13","ENSG00000153902","protein_coding","LGI4",163175,"InGen",4.71769989222457,1,"ENST00000473160.6",TRUE,0.154736640342724,0.57952025803942,4.01024978801904,7.58585653332768e-05,0.0733173016601308,1.31537703877741,"HIPPO","exon"
"e10492101",159,"ENSG00000196235.13","ENSG00000196235","protein_coding","SUPT5H",6829,"InGen",7.66577110682006,6,"c(""ENST00000599117.5""; ""ENST00000402194.6""; ""ENST00000432763.6""; ""ENST00000359191.10""; ""ENST00000598725.5""; ""ENST00000599335.5"")",TRUE,0.119288143835764,0.0662362990499192,4.16810214169527,3.97659697372965e-05,0.0577674270195101,1.93990525074343,"HIPPO","exon"
"e10516211",382,"ENSG00000077312.8","ENSG00000077312","protein_coding","SNRPA",6626,"InGen",3.54424599541952,1,"ENST00000243563.7",TRUE,0.122401097869058,0.0552260237293366,4.0697637619214,5.96041292428847e-05,0.0671533647373039,1.57272783452382,"HIPPO","exon"
"e10529791",168,"ENSG00000076928.17","ENSG00000076928","protein_coding","ARHGEF1",9138,"InGen",1.31522660811621,10,"c(""ENST00000354532.7""; ""ENST00000600274.5""; ""ENST00000599846.5""; ""ENST00000347545.8""; ""ENST00000378152.8""; ""ENST00000337665.8""; ""ENST00000599589.5""; ""ENST00000595897.5""; ""ENST00000595723.5""; ""ENST00000600517.1"")",TRUE,-0.276498272013817,-2.42729642695297,-4.0164997473042,7.3971569827417e-05,0.0727937148309342,1.05307406682726,"HIPPO","exon"
"e10565561",191,"ENSG00000104853.15","ENSG00000104853","protein_coding","CLPTM1",1209,"InGen",15.6678548151907,5,"c(""ENST00000546079.5""; ""ENST00000541297.6""; ""ENST00000337392.9""; ""ENST00000588274.1""; ""ENST00000589347.1"")",TRUE,0.0976911729187486,1.20200027210153,3.94778594346247,9.74058138219928e-05,0.0833817883581057,1.03647427875035,"HIPPO","exon"
"e10566151",602,"ENSG00000104853.15","ENSG00000104853","protein_coding","CLPTM1",1209,"InGen",5.15451625684772,1,"ENST00000586975.1",TRUE,0.0941290573996041,1.25885387572097,3.90536186796932,0.000115224746688411,0.0903821934659426,0.877417607543679,"HIPPO","exon"
"e10572881",2634,"ENSG00000117877.10","ENSG00000117877","protein_coding","CD3EAP",10849,"InGen",0.617772540513943,1,"ENST00000309424.7",TRUE,-0.140788277538929,0.428907622546153,-3.93253315274961,0.000103487949246547,0.0856817565261868,1.04591331358656,"HIPPO","exon"
"e10586981",3909,"ENSG00000124440.15","ENSG00000124440","protein_coding","HIF3A",64344,"InGen",0.671982499980942,1,"ENST00000377670.8",TRUE,0.292293251772567,1.36893270534933,4.11658626401232,4.92050268818357e-05,0.0629840571931296,1.65383117217197,"HIPPO","exon"
"e10587251",60,"ENSG00000124440.15","ENSG00000124440","protein_coding","HIF3A",64344,"InGen",3.09622973719681,1,"ENST00000528563.5",TRUE,0.359197283033275,-2.47761776764233,3.97860466788772,8.61360002050959e-05,0.0785289042973277,0.934894792586337,"HIPPO","exon"
"e10600861",70,"ENSG00000118162.13","ENSG00000118162","protein_coding","KPTN",11133,"InGen",3.06809676278306,1,"ENST00000594208.5",TRUE,-0.239605687507495,-2.29717006458366,-3.90173139856673,0.000116885302323109,0.090713745305686,0.741336219838346,"HIPPO","exon"
"e10601291",111,"ENSG00000118162.13","ENSG00000118162","protein_coding","KPTN",11133,"InGen",2.29126171937894,1,"ENST00000602193.5",TRUE,-0.243239651408201,-2.06079425870719,-4.06649612929689,6.04030279848479e-05,0.0671669780485821,1.35891870453625,"HIPPO","exon"
"e10639181",15,"ENSG00000090554.12","ENSG00000090554","protein_coding","FLT3LG",2323,"InGen",1.41144532532281,1,"ENST00000598472.1",TRUE,-0.571182224596055,-5.51592682762947,-3.98483350929657,8.40139157190052e-05,0.0776654795748024,-0.984189451991029,"HIPPO","exon"
"e10792261",221,"ENSG00000088812.17","ENSG00000088812","protein_coding","ATRN",8455,"InGen",14.7701835029255,2,"c(""ENST00000262919.9""; ""ENST00000446916.2"")",TRUE,0.0906420833577243,1.37330418899577,3.96189358705291,9.20835055051512e-05,0.0809971605628462,1.07674680550494,"HIPPO","exon"
"e10798521",158,"ENSG00000089057.14","ENSG00000089057","protein_coding","SLC23A2",9962,"InGen",15.7292851267535,3,"c(""ENST00000338244.5""; ""ENST00000379333.5""; ""ENST00000468355.5"")",TRUE,0.107211513139504,1.16367855652901,4.00437527804252,7.76738299571193e-05,0.0733657687972535,1.24700574951183,"HIPPO","exon"
"e10798601",130,"ENSG00000089057.14","ENSG00000089057","protein_coding","SLC23A2",9962,"InGen",10.5015840610006,3,"c(""ENST00000338244.5""; ""ENST00000379333.5""; ""ENST00000423430.1"")",TRUE,0.166013976000514,0.243168904998893,4.72806756374826,3.4287814843602e-06,0.0226581957255376,4.1794219370957,"HIPPO","exon"
"e10798611",138,"ENSG00000089057.14","ENSG00000089057","protein_coding","SLC23A2",9962,"InGen",15.3318243724663,3,"c(""ENST00000338244.5""; ""ENST00000379333.5""; ""ENST00000423430.1"")",TRUE,0.1189698728976,0.931523941283435,3.96356459016251,9.14716975733651e-05,0.0807931408435141,1.11495371360104,"HIPPO","exon"
"e10798631",4849,"ENSG00000089057.14","ENSG00000089057","protein_coding","SLC23A2",9962,"InGen",8.94503265770148,2,"c(""ENST00000338244.5""; ""ENST00000379333.5"")",TRUE,0.0919587368944967,5.32985602004974,4.16068404885296,4.10098271111918e-05,0.0583190346015989,1.56679754566886,"HIPPO","exon"
"e10798811",93,"ENSG00000089057.14","ENSG00000089057","protein_coding","SLC23A2",9962,"InGen",20.1759029500543,1,"ENST00000423430.1",TRUE,0.119832558890514,0.792929274182702,4.20887987082352,3.35458659019086e-05,0.056093901667169,2.04818923994459,"HIPPO","exon"
"e10846491",130,"ENSG00000100997.18","ENSG00000100997","protein_coding","ABHD12",26090,"InGen",17.429059973277,5,"c(""ENST00000376542.7""; ""ENST00000339157.9""; ""ENST00000481556.1""; ""ENST00000491682.5""; ""ENST00000471287.5"")",TRUE,0.106876045821686,1.07871304495337,4.04274174905719,6.65245117861704e-05,0.07130402826404,1.4007498905722,"HIPPO","exon"
"e10846691",53,"ENSG00000100997.18","ENSG00000100997","protein_coding","ABHD12",26090,"InGen",27.2864963837479,1,"ENST00000576316.5",TRUE,0.121863389170031,0.460619044146707,4.10953514492119,5.06521478699506e-05,0.0631691218827315,1.69695122360326,"HIPPO","exon"
"e10868811",119,"ENSG00000125967.16","ENSG00000125967","protein_coding","NECAB3",63941,"InGen",5.67804313905228,11,"c(""ENST00000246190.10""; ""ENST00000375238.8""; ""ENST00000606525.5""; ""ENST00000483813.5""; ""ENST00000485976.5""; ""ENST00000478237.5""; ""ENST00000463246.5""; ""ENST00000480994.5""; ""ENST00000606690.5""; ""ENST00000439478.5""; ""ENST00000493590.1"")",TRUE,-0.218355010690683,-0.953280892746191,-4.00114126540823,7.86906975685646e-05,0.0734291597972566,1.34264117926298,"HIPPO","exon"
"e10869351",174,"ENSG00000125967.16","ENSG00000125967","protein_coding","NECAB3",63941,"InGen",4.07827900160061,2,"c(""ENST00000485399.5""; ""ENST00000498353.5"")",TRUE,-0.224860690858838,-0.871947258588302,-4.28903679628693,2.39191523581069e-05,0.0491367836673535,2.39725530934239,"HIPPO","exon"
"e10869621",150,"ENSG00000125967.16","ENSG00000125967","protein_coding","NECAB3",63941,"InGen",4.62410026723042,1,"ENST00000494174.5",TRUE,-0.223379513362612,-0.908852977333446,-4.15116425313782,4.2660508074386e-05,0.0586233109720308,1.88345074920381,"HIPPO","exon"
"e10870101",114,"ENSG00000125967.16","ENSG00000125967","protein_coding","NECAB3",63941,"InGen",5.78962228714317,1,"ENST00000607805.5",TRUE,-0.223247054972169,-0.984790003477854,-4.09204032054316,5.44197339181924e-05,0.0648106346440796,1.66416233879941,"HIPPO","exon"
"e10896381",5339,"ENSG00000260032.1","ENSG00000260032","lincRNA","NORAD",647979,"InGen",82.4581769487036,1,"ENST00000565493.1",TRUE,0.0764402621582655,8.41118302707471,4.00624435110124,7.70918440585566e-05,0.0733173016601308,0.759419810151808,"HIPPO","exon"
"e10946901",106,"ENSG00000080189.14","ENSG00000080189","protein_coding","SLC35C2",51006,"InGen",6.38209485699274,3,"c(""ENST00000543605.5""; ""ENST00000481809.1""; ""ENST00000420518.5"")",TRUE,0.164307799367898,-1.00430065317605,3.9760219140226,8.70307515053595e-05,0.0790069837532529,1.25495771049865,"HIPPO","exon"
"e10947381",123,"ENSG00000080189.14","ENSG00000080189","protein_coding","SLC35C2",51006,"InGen",5.98194859705333,1,"ENST00000480329.5",TRUE,0.168039237331549,-0.881889650537706,4.17878871143546,3.80371350693881e-05,0.0567345592994467,1.99012628817701,"HIPPO","exon"
"e10959611",3671,"ENSG00000124198.8","ENSG00000124198","protein_coding","ARFGEF2",10564,"InGen",5.72664969532859,1,"ENST00000371917.4",TRUE,0.0949814436650125,4.01629749129479,4.61800429366213,5.6594280237638e-06,0.0267194398089086,3.51739676257842,"HIPPO","exon"
"e10993221",597,"ENSG00000087495.16","ENSG00000087495","protein_coding","PHACTR3",116154,"InGen",10.5994133703931,7,"c(""ENST00000359926.7""; ""ENST00000371015.5""; ""ENST00000355648.8""; ""ENST00000361300.4""; ""ENST00000395636.6""; ""ENST00000492611.5""; ""ENST00000473657.1"")",TRUE,0.104500114917496,2.34869706649318,3.90364985392735,0.000116005007065018,0.0907040219013096,0.790763752157291,"HIPPO","exon"
"e10993521",595,"ENSG00000087495.16","ENSG00000087495","protein_coding","PHACTR3",116154,"InGen",10.6317110785111,1,"ENST00000541461.5",TRUE,0.104676331177501,2.34843522076951,3.91153437536012,0.000112452679920097,0.0895518497203855,0.819574546529673,"HIPPO","exon"
"e11041891",139,"ENSG00000232884.7","ENSG00000232884","lincRNA","",NA,"InGen",0.373675695623238,1,"ENST00000454128.2",TRUE,-0.605557917595032,-4.55610096183216,-4.4147091753044,1.39308898435228e-05,0.0382635363860941,0.712656022962395,"HIPPO","exon"
"e11077781",557,"ENSG00000205758.11","ENSG00000205758","protein_coding","CRYZL1",9946,"InGen",2.83054632505461,1,"ENST00000468349.1",TRUE,0.139281838338135,0.32767529282355,4.80588751148219,2.39228819962135e-06,0.0210137136824738,4.50994343479537,"HIPPO","exon"
"e11078001",210,"ENSG00000205758.11","ENSG00000205758","protein_coding","CRYZL1",9946,"InGen",4.53797969600885,1,"ENST00000452420.5",TRUE,0.138271063991865,-0.364925174237504,4.15397809069957,4.21661236615052e-05,0.0584962669335267,1.90338286296435,"HIPPO","exon"
"e11252821",1919,"ENSG00000128203.6","ENSG00000128203","protein_coding","ASPHD2",57168,"InGen",2.5981155311158,1,"ENST00000215906.5",TRUE,-0.140439710219556,1.88984077026013,-3.85786763124287,0.000138826159991556,0.0981392067877559,0.661321020862395,"HIPPO","exon"
"e11296981",763,"ENSG00000184708.17","ENSG00000184708","protein_coding","EIF4ENIF1",56478,"InGen",2.63749967263613,1,"ENST00000344710.9",TRUE,0.107892970339919,0.549672794350178,4.21319364469153,3.29450684287621e-05,0.0560800081004115,2.08133043750187,"HIPPO","exon"
"e11297071",757,"ENSG00000184708.17","ENSG00000184708","protein_coding","EIF4ENIF1",56478,"InGen",2.65624139905202,1,"ENST00000495101.5",TRUE,0.107430849438947,0.548533353215053,4.19196483544789,3.60041282838539e-05,0.0562762939817896,1.99984806739818,"HIPPO","exon"
"e11297261",755,"ENSG00000184708.17","ENSG00000184708","protein_coding","EIF4ENIF1",56478,"InGen",2.66223616149137,1,"ENST00000397525.5",TRUE,0.107977908516636,0.547751330053076,4.21041773690167,3.33304912019674e-05,0.056093901667169,2.07077124262729,"HIPPO","exon"
"e11297451",753,"ENSG00000184708.17","ENSG00000184708","protein_coding","EIF4ENIF1",56478,"InGen",2.66855817423817,1,"ENST00000330125.9",TRUE,0.108690081328603,0.547063086890802,4.2405382019466,2.93689774011137e-05,0.0525299900742688,2.18708339194792,"HIPPO","exon"
"e11297621",749,"ENSG00000184708.17","ENSG00000184708","protein_coding","EIF4ENIF1",56478,"InGen",2.68150864612416,1,"ENST00000397523.5",TRUE,0.10832067939434,0.545847218525472,4.22449399219128,3.14195271618889e-05,0.0544124469014996,2.12513978453034,"HIPPO","exon"
"e11320621",124,"ENSG00000100348.9","ENSG00000100348","protein_coding","TXN2",25828,"InGen",11.279997230502,5,"c(""ENST00000216185.6""; ""ENST00000416967.1""; ""ENST00000487725.1""; ""ENST00000403313.5""; ""ENST00000411915.1"")",TRUE,-0.148816158044394,0.210595835180716,-4.83111996757676,2.1266339876745e-06,0.0200806401603313,4.62078047129063,"HIPPO","exon"
"e11578561",2428,"ENSG00000089472.16","ENSG00000089472","protein_coding","HEPH",9843,"InGen",0.971053243992376,1,"ENST00000519389.5",TRUE,0.137641963735493,1.04254950837097,4.04964420800856,6.46874842525695e-05,0.0704779026575186,1.42818475663789,"HIPPO","exon"
"e11578761",947,"ENSG00000089472.16","ENSG00000089472","protein_coding","HEPH",9843,"InGen",2.39527930857971,1,"ENST00000336279.9",TRUE,0.139078091629989,0.984722449143501,4.03584715654629,6.84088966916294e-05,0.0722392649052443,1.3812972435563,"HIPPO","exon"
"e11579051",941,"ENSG00000089472.16","ENSG00000089472","protein_coding","HEPH",9843,"InGen",2.40243092108288,1,"ENST00000441993.6",TRUE,0.13817354765151,0.979481832589026,4.01119416411109,7.55705338838023e-05,0.0733173016601308,1.29018085912581,"HIPPO","exon"
